year,team,Country,team_score,team_rank,team_name_reduced,team_pcs_id,team_gen_id,team_class
1946.0,Legnano - Pirelli,Italy,7422.0,2.0,legnanopirelli,,11370.0,
1946.0,Pédale Nantaise,France,150.0,57.0,pédalenantaise,,11378.0,
1946.0,Iluminante,Portugal,136.0,60.0,iluminante,,11381.0,
1947.0,Legnano - Pirelli,Italy,6364.0,5.0,legnanopirelli,,11370.0,
1947.0,Pédale Nantaise,France,0.0,118.0,pédalenantaise,,11378.0,
1948.0,Legnano - Pirelli,Italy,10179.0,1.0,legnanopirelli,,11370.0,
1949.0,Legnano - Pirelli,Italy,6994.0,6.0,legnanopirelli,,11370.0,
1950.0,Legnano - Pirelli,Italy,6200.0,6.0,legnanopirelli,,11370.0,
1950.0,Nancia,France,0.0,141.0,nancia,,11382.0,
1951.0,Legnano - Pirelli,Italy,5811.0,8.0,legnanopirelli,,11370.0,
1951.0,Nancia,France,1045.0,35.0,nancia,,11382.0,
1952.0,Legnano,Italy,5019.0,10.0,legnano,,11369.0,
1952.0,Nancia,France,372.0,57.0,nancia,,11382.0,
1953.0,Legnano - Pirelli,Italy,5632.0,8.0,legnanopirelli,,11370.0,
1954.0,Legnano,Italy,5011.0,11.0,legnano,,11369.0,
1955.0,Legnano,Italy,4182.0,16.0,legnano,,11369.0,
1955.0,Nancia,France,0.0,114.0,nancia,,11382.0,
1956.0,Legnano,Italy,5498.0,10.0,legnano,,11369.0,
1956.0,Nancia - Wolber,France,0.0,108.0,nanciawolber,,11383.0,
1957.0,Legnano,Italy,3907.0,14.0,legnano,,11369.0,
1957.0,Nancia,France,123.0,70.0,nancia,,11382.0,
1958.0,Legnano,Italy,5116.0,13.0,legnano,,11369.0,
1958.0,Nancia,France,185.0,59.0,nancia,,11382.0,
1959.0,Legnano - Pirelli,Italy,3655.0,18.0,legnanopirelli,,11370.0,
1959.0,Nancia,France,177.0,48.0,nancia,,11382.0,
1960.0,Legnano,Italy,6436.0,12.0,legnano,,11369.0,
1961.0,Legnano,Italy,5492.0,15.0,legnano,,11369.0,
1962.0,Legnano - Pirelli,Italy,5855.0,13.0,legnanopirelli,,11370.0,
1963.0,Legnano,Italy,3820.0,18.0,legnano,,11369.0,
1964.0,Legnano,Italy,1984.0,22.0,legnano,,11369.0,
1965.0,Legnano,Italy,3344.0,21.0,legnano,,11369.0,
1966.0,Legnano - Pirelli,Italy,3981.0,20.0,legnanopirelli,,11370.0,
1966.0,V.C. Gragnano,Italy,0.0,63.0,v.c.gragnano,,11384.0,
1971.0,Möbel Märki - Bonanza,Switzerland,1644.0,23.0,möbelmärkibonanza,,11386.0,
1971.0,Orbea - O.A.R. - Legnano,Spain,746.0,25.0,orbeao.a.r.legnano,,11387.0,
1972.0,Möbel Marki - Bonanza - Ramona - De Gribaldy,Switzerland,1144.0,26.0,möbelmarkibonanzaramonadegribaldy,,11386.0,
1973.0,Möbel Märki - Bonanza - Ramona,Switzerland,525.0,29.0,möbelmärkibonanzaramona,,11386.0,
1974.0,Benfica - Banco Fernandes Magalhaes,Portugal,857.0,30.0,benficabancofernandesmagalhaes,,11386.0,
1975.0,Möbel Marki - Bonanza,Switzerland,173.0,32.0,möbelmarkibonanza,,11386.0,
1976.0,Möbel Marki - Bonanza,Switzerland,18.0,41.0,möbelmarkibonanza,,11386.0,
1977.0,Möbel Märki - Bonanza,Switzerland,186.0,33.0,möbelmärkibonanza,,11386.0,
2014.0,Bike Aid - Ride for Help,Germany,74.0,136.0,bikeaidrideforhelp,2405.0,2405.0,CT
2015.0,Bike Aid,Germany,109.0,121.0,bikeaid,2405.0,2405.0,CT
2016.0,Stradalli - Bike Aid,Germany,430.0,50.0,stradallibikeaid,2405.0,2405.0,CT
2017.0,Bike Aid,Germany,178.0,88.0,bikeaid,2405.0,2405.0,CT
2018.0,Bike Aid,Germany,261.0,72.0,bikeaid,2405.0,2405.0,CT
2019.0,Bike Aid,Germany,166.0,83.0,bikeaid,2405.0,2405.0,CT
2020.0,Bike Aid,Germany,174.0,46.0,bikeaid,2405.0,2405.0,CT
2021.0,Bike Aid,Germany,236.0,57.0,bikeaid,2405.0,2405.0,CT
2022.0,Bike Aid,Germany,141.0,82.0,bikeaid,2405.0,2405.0,CT
2023.0,Bike Aid,Germany,87.0,115.0,bikeaid,2405.0,2405.0,CT
2024.0,Bike Aid,Germany,68.0,102.0,bikeaid,2405.0,2405.0,CT
1954.0,Van Hauwaert - Maes Pils,Belgium,533.0,50.0,vanhauwaertmaespils,,11392.0,
1955.0,Van Hauwaert - Maes Pils,Belgium,1021.0,43.0,vanhauwaertmaespils,,11392.0,
1973.0,Watney - Maes Pils,Belgium,6188.0,12.0,watneymaespils,,11393.0,
1974.0,Watney - Maes Pils,Belgium,6284.0,12.0,watneymaespils,,11393.0,
1975.0,Maes Pils - Watney,Belgium,5514.0,12.0,maespilswatney,,11394.0,
1976.0,Maes Pils - Rokado,Belgium,5832.0,13.0,maespilsrokado,,11395.0,
1977.0,Maes Pils - Mini-Flat,Belgium,3788.0,17.0,maespilsminiflat,,11396.0,
1993.0,F.S. Maestro - British Eagle Cycles,Great Britain,4.0,72.0,f.s.maestrobritisheaglecycles,,11397.0,
1994.0,F.S. Maestro - Wielersport,Great Britain,148.0,45.0,f.s.maestrowielersport,,11398.0,
1995.0,F.S. Maestro - Frigas,Great Britain,15.0,83.0,f.s.maestrofrigas,,11399.0,
1996.0,Sit & Sit - Heco - F.S. Maestro,Great Britain,19.0,78.0,sit&sithecof.s.maestro,,11400.0,
2003.0,Landbouwkrediet - Colnago - Alken Maes - Daikin,Belgium,3196.0,26.0,landbouwkredietcolnagoalkenmaesdaikin,,11401.0,
2003.0,Team Maestro - Nella,Great Britain,55.0,101.0,teammaestronella,,11402.0,TT3
2019.0,Maloja Pushbikers,Austria,107.0,113.0,malojapushbikers,,11403.0,CT
2020.0,Maloja Pushbikers,Germany,9.0,153.0,malojapushbikers,,11403.0,CT
2021.0,Maloja Pushbikers,Germany,18.0,150.0,malojapushbikers,,11403.0,CT
2022.0,Maloja Pushbikers,Germany,42.0,147.0,malojapushbikers,,11403.0,CT
2023.0,Maloja Pushbikers,Germany,158.0,89.0,malojapushbikers,,11403.0,CT
2024.0,Maloja Pushbikers,Germany,26.0,142.0,malojapushbikers,,11403.0,CT
1990.0,Crown - Chafes - Giant,Great Britain,16.0,78.0,crownchafesgiant,,11404.0,
1993.0,Giant - Drenthe Lease,Netherlands,0.0,132.0,giantdrenthelease,,11405.0,
1994.0,Giant,Netherlands,0.0,140.0,giant,,11406.0,
1994.0,Bicycle Therapy - Giant,United States,0.0,141.0,bicycletherapygiant,,11407.0,
1995.0,Giant,Netherlands,0.0,146.0,giant,,11406.0,
1996.0,Giant - A.I.S.,Australia,388.0,45.0,gianta.i.s.,,11408.0,
1996.0,Giant Europa Bike - Agu,Germany,0.0,104.0,gianteuropabikeagu,,11409.0,
1997.0,ZVVZ - Giant - A.I.S.,Australia,639.0,40.0,zvvzgianta.i.s.,,11410.0,
2001.0,Giant - Global,Netherlands,0.0,99.0,giantglobal,,11411.0,
2002.0,Giant Asia Racing Team,Taiwan,80.0,88.0,giantasiaracingteam,1202.0,1202.0,TT3
2003.0,Giant Asia Racing Team,Taiwan,138.0,75.0,giantasiaracingteam,1202.0,1202.0,TT3
2004.0,Giant Asia Racing Team,Taiwan,231.0,68.0,giantasiaracingteam,1202.0,1202.0,TT3
2005.0,Giant Asia Racing Team,Taiwan,286.0,63.0,giantasiaracingteam,1202.0,1202.0,CT
2006.0,Giant Asia Racing Team,Taiwan,333.0,62.0,giantasiaracingteam,1202.0,1202.0,CT
2007.0,Giant Asia Racing Team,Taiwan,253.0,67.0,giantasiaracingteam,1202.0,1202.0,CT
2008.0,Giant Asia Racing Team,Taiwan,256.0,67.0,giantasiaracingteam,1202.0,1202.0,CT
2009.0,Giant Asia Racing Team,Taiwan,0.0,172.0,giantasiaracingteam,1202.0,1202.0,CT
2010.0,Giant Asia Racing Team,Taiwan,301.0,63.0,giantasiaracingteam,1202.0,1202.0,CT
2011.0,Giant Kenda Cycling Team,Taiwan,229.0,71.0,giantkendacyclingteam,,11412.0,
2013.0,Azad University Giant Team,Iran,0.0,183.0,azaduniversitygiantteam,1082.0,1082.0,CT
2014.0,Team Giant - Shimano,Netherlands,13519.0,9.0,teamgiantshimano,1359.0,1359.0,UCI
2014.0,Giant - Champion System Pro Cycling,China,37.0,163.0,giantchampionsystemprocycling,,11413.0,CT
2015.0,Team Giant - Alpecin,Germany,11736.0,10.0,teamgiantalpecin,1360.0,1360.0,WT
2015.0,Pishgaman Giant Team,Iran,197.0,87.0,pishgamangiantteam,,11414.0,CT
2015.0,Charter Mason Giant Racing Team,Australia,58.0,153.0,chartermasongiantracingteam,2733.0,2733.0,CT
2015.0,Giant - Champion System Pro Cycling,China,14.0,192.0,giantchampionsystemprocycling,,11413.0,CT
2016.0,Team Giant - Alpecin,Germany,9402.0,15.0,teamgiantalpecin,1360.0,1360.0,WT
2016.0,Pishgaman Giant Team,Iran,193.0,74.0,pishgamangiantteam,,11414.0,CT
2016.0,Giant - Champion System Pro Cycling,China,1.0,210.0,giantchampionsystemprocycling,,11413.0,CT
2017.0,Team Giant - Castelli,Denmark,598.0,40.0,teamgiantcastelli,,11415.0,CT
2017.0,Giant Cycling Team,China,8.0,208.0,giantcyclingteam,,11416.0,CT
2018.0,Giant Cycling Team,China,3.0,213.0,giantcyclingteam,,11416.0,CT
2019.0,Giant Cycling Team,China,8.0,201.0,giantcyclingteam,,11416.0,CT
2020.0,Giant Cycling Team,China,0.0,192.0,giantcyclingteam,,11416.0,CT
2021.0,Giant Cycling Team,China,0.0,192.0,giantcyclingteam,,11416.0,CT
2022.0,Giant Cycling Team,China,6.0,198.0,giantcyclingteam,,11416.0,CT
2023.0,Giant Cycling Team,China,0.0,214.0,giantcyclingteam,,11416.0,CT
2024.0,Giant Cycling Team,China,3.0,193.0,giantcyclingteam,,11416.0,CT
1957.0,Racing Cyclist,Great Britain,0.0,96.0,racingcyclist,,11417.0,
1958.0,Racing Cyclist,Great Britain,0.0,92.0,racingcyclist,,11417.0,
1977.0,Diggelman Racing Team - Velo-Maier,Switzerland,125.0,36.0,diggelmanracingteamvelomaier,,11418.0,
1981.0,Kotter's Racing Team - G.B.C.,Germany,1942.0,31.0,kotter'sracingteamg.b.c.,,11419.0,
1981.0,Pro Racing Express,United States,0.0,114.0,proracingexpress,,11420.0,
1982.0,Kotter's Racing Team - Bibione,Germany,781.0,36.0,kotter'sracingteambibione,,11421.0,
1984.0,Kotter's Racing Team,Germany,13.0,74.0,kotter'sracingteam,,11422.0,
1993.0,Diamond Back Racing,Germany,0.0,136.0,diamondbackracing,,11423.0,
1994.0,Diamond Back Racing,Great Britain,12.0,77.0,diamondbackracing,,11423.0,
1995.0,Asfra Racing Team - Orlans - Blaze,Belgium,238.0,45.0,asfraracingteamorlansblaze,,11424.0,
1995.0,Visions Racing - Laure Pine,United States,3.0,95.0,visionsracinglaurepine,,11425.0,
1995.0,Diamond Back Racing,Germany,0.0,106.0,diamondbackracing,,11423.0,
1996.0,Ipso - Asfra Racing Team,Belgium,146.0,57.0,ipsoasfraracingteam,,11426.0,
1998.0,Linda McCartney Racing Team,Great Britain,10.0,75.0,lindamccartneyracingteam,6083.0,6083.0,
1999.0,Linda McCartney Racing Team,Great Britain,441.0,51.0,lindamccartneyracingteam,6083.0,6083.0,TT2
2000.0,Linda McCartney Racing Team,Great Britain,1576.0,33.0,lindamccartneyracingteam,6083.0,6083.0,
2003.0,Shimano Racing Team,Japan,112.0,80.0,shimanoracingteam,,11427.0,CT
2003.0,Sierra Nevada - Clif Bar Racing Team,United States,23.0,111.0,sierranevadaclifbarracingteam,,11428.0,TT3
2004.0,Shimano Racing,Japan,95.0,93.0,shimanoracing,,11429.0,TT3
2005.0,Express Racing,United States,25.0,134.0,expressracing,,11430.0,CT
2005.0,Stevens Racing Team,Germany,1.0,154.0,stevensracingteam,,11431.0,CT
2006.0,Cycle Racing Team Vang,Japan,243.0,74.0,cycleracingteamvang,4012.0,4012.0,CT
2006.0,Aisan Racing Team,Japan,73.0,124.0,aisanracingteam,1062.0,1062.0,CT
2006.0,Stevens Racing Team,Germany,3.0,163.0,stevensracingteam,,11431.0,CT
2006.0,VMG Racing,United States,1.0,166.0,vmgracing,5686.0,5686.0,CT
2007.0,Plowman Craven - Evans Cycles Racing Team,Great Britain,128.0,96.0,plowmancravenevanscyclesracingteam,1417.0,1417.0,CT
2007.0,BMC Racing Team,United States,110.0,106.0,bmcracingteam,1103.0,1103.0,CT
2007.0,Aisan Racing Team,Japan,67.0,127.0,aisanracingteam,1062.0,1062.0,CT
2007.0,Rock Racing,United States,30.0,157.0,rockracing,2975.0,2975.0,CT
2008.0,BMC Racing Team,United States,607.0,40.0,bmcracingteam,1103.0,1103.0,PCT
2008.0,Rock Racing,United States,561.0,41.0,rockracing,2975.0,2975.0,CT
2008.0,Pezula Racing,Ireland,235.0,74.0,pezularacing,,11432.0,CT
2008.0,Aisan Racing Team,Japan,73.0,129.0,aisanracingteam,1062.0,1062.0,CT
2008.0,Plowman Craven Racing Team,Great Britain,57.0,140.0,plowmancravenracingteam,1417.0,1417.0,CT
2008.0,DLP Racing,United States,6.0,170.0,dlpracing,,11433.0,CT
2009.0,BMC Racing Team,United States,937.0,31.0,bmcracingteam,1103.0,1103.0,PCT
2009.0,Rock Racing,United States,285.0,56.0,rockracing,2975.0,2975.0,CT
2009.0,Ride Sport Racing,Australia,118.0,103.0,ridesportracing,,11434.0,CT
2009.0,Aisan Racing Team,Japan,52.0,134.0,aisanracingteam,1062.0,1062.0,CT
2009.0,Shimano Racing Team,Japan,46.0,137.0,shimanoracingteam,,11427.0,CT
2009.0,Endura Racing,Great Britain,19.0,156.0,enduraracing,1170.0,1170.0,CT
2009.0,Blitzen Utsunomiya Pro Racing,Japan,2.0,168.0,blitzenutsunomiyaproracing,,11435.0,CT
2009.0,Rush Racing,Australia,0.0,169.0,rushracing,,11436.0,CT
2009.0,DLP Racing,United States,0.0,173.0,dlpracing,,11433.0,CT
2010.0,BMC Racing Team,United States,6387.0,17.0,bmcracingteam,1103.0,1103.0,PCT
2010.0,Endura Racing,Great Britain,172.0,94.0,enduraracing,1170.0,1170.0,CT
2010.0,Shimano Racing,Japan,147.0,102.0,shimanoracing,,11429.0,TT3
2010.0,Aisan Racing Team,Japan,122.0,112.0,aisanracingteam,1062.0,1062.0,CT
2011.0,BMC Racing Team,United States,12247.0,6.0,bmcracingteam,1103.0,1103.0,WT
2011.0,Endura Racing,Great Britain,437.0,47.0,enduraracing,1170.0,1170.0,CT
2011.0,PureBlack Racing,New Zealand,135.0,103.0,pureblackracing,,11437.0,CT
2011.0,Aisan Racing Team,Japan,106.0,115.0,aisanracingteam,1062.0,1062.0,CT
2011.0,Shimano Racing Team,Japan,55.0,137.0,shimanoracingteam,,11427.0,CT
2012.0,BMC Racing Team,United States,13171.0,7.0,bmcracingteam,1103.0,1103.0,WT
2012.0,Endura Racing,Great Britain,831.0,35.0,enduraracing,1170.0,1170.0,CT
2012.0,Node 4 - Giordana Racing,Great Britain,198.0,78.0,node4giordanaracing,,11438.0,
2012.0,RTS Racing Team,Taiwan,172.0,87.0,rtsracingteam,1717.0,1717.0,CT
2012.0,Competitive Cyclist Racing Team,United States,117.0,112.0,competitivecyclistracingteam,,11439.0,CT
2012.0,Aisan Racing Team,Japan,93.0,123.0,aisanracingteam,1062.0,1062.0,CT
2012.0,Shimano Racing Team,Japan,33.0,158.0,shimanoracingteam,,11427.0,CT
2013.0,BMC Racing Team,United States,11938.0,7.0,bmcracingteam,1103.0,1103.0,WT
2013.0,RTS - Santic Racing Team,Taiwan,182.0,81.0,rtssanticracingteam,1717.0,1717.0,CT
2013.0,Node 4 - Giordana Racing,Great Britain,77.0,129.0,node4giordanaracing,,11438.0,
2013.0,Aisan Racing Team,Japan,75.0,132.0,aisanracingteam,1062.0,1062.0,CT
2013.0,Shimano Racing Team,Japan,40.0,157.0,shimanoracingteam,,11427.0,CT
2014.0,BMC Racing Team,United States,18514.0,3.0,bmcracingteam,1103.0,1103.0,WT
2014.0,Trek Factory Racing,United States,12642.0,13.0,trekfactoryracing,1258.0,1258.0,WT
2014.0,Avanti Racing Team,Australia,597.0,37.0,avantiracingteam,1197.0,1197.0,CT
2014.0,RTS - Santic Racing Team,Taiwan,162.0,88.0,rtssanticracingteam,1717.0,1717.0,CT
2014.0,Aisan Racing Team,Japan,85.0,125.0,aisanracingteam,1062.0,1062.0,CT
2014.0,Giordana Racing Team,Great Britain,72.0,140.0,giordanaracingteam,,11440.0,
2014.0,Racing Cycles - Kastro Team,Greece,62.0,143.0,racingcycleskastroteam,,11441.0,CT
2014.0,Shimano Racing Team,Japan,27.0,175.0,shimanoracingteam,,11427.0,CT
2015.0,BMC Racing Team,United States,20151.0,1.0,bmcracingteam,1103.0,1103.0,WT
2015.0,Trek Factory Racing,United States,10624.0,14.0,trekfactoryracing,1258.0,1258.0,WT
2015.0,Hincapie Racing Team,United States,539.0,42.0,hincapieracingteam,1516.0,1516.0,CT
2015.0,Avanti Racing Team,New Zealand,343.0,56.0,avantiracingteam,1197.0,1197.0,CT
2015.0,Lupus Racing Team,United States,187.0,93.0,lupusracingteam,,11442.0,CT
2015.0,SEG Racing,Netherlands,164.0,103.0,segracing,2702.0,2702.0,CT
2015.0,RTS - Santic Racing Team,Taiwan,105.0,122.0,rtssanticracingteam,1717.0,1717.0,CT
2018.0,Wibatech Merx 7R,Poland,313.0,6765.0,rtssanticracingteam,16231.0,16231.0,CT
2019.0,Wibatech Merx 7R,Poland,270.0,67.0,rtssanticracingteam,16231.0,16231.0,CT
2020.0,Wibatech Merx 7R,Poland,204.0,41.0,rtssanticracingteam,16231.0,16231.0,CT
2022.0,Santic - Wibatech,Germany,40.0,152.0,rtssanticracingteam,16231.0,16231.0,CT
2023.0,Santic - Wibatech,Germany,104.0,105.0,rtssanticracingteam,16231.0,16231.0,CT
2024.0,Santic - Wibatech,Germany,151.0,81.0,rtssanticracingteam,16231.0,16231.0,CT
2015.0,Kyiv Capital Racing,Ukraine,72.0,141.0,kyivcapitalracing,,11443.0,CT
2015.0,Data #3 Symantec Racing Team p/b Scody,Australia,48.0,161.0,data#3symantecracingteamp/bscody,,11444.0,
2015.0,Aisan Racing Team,Japan,26.0,181.0,aisanracingteam,1062.0,1062.0,CT
2015.0,Navitas Satalyst Racing Team,Australia,24.0,183.0,navitassatalystracingteam,2727.0,2727.0,CT
2015.0,Shimano Racing Team,Japan,9.0,201.0,shimanoracingteam,,11427.0,CT
2015.0,IRT Racing,United States,9.0,202.0,irtracing,,11445.0,CT
2015.0,Gunma Grifin Racing Team,Japan,0.0,215.0,gunmagrifinracingteam,,11446.0,CT
2016.0,BMC Racing Team,United States,16607.0,4.0,bmcracingteam,1103.0,1103.0,WT
2016.0,RTS - Monton Racing Team,Taiwan,82.0,123.0,rtsmontonracingteam,,11447.0,
2008.0,Stegcomputer - CKT - Cogeas,Switzerland,11.0,164.0,stegcomputercktcogeas,1371.0,1371.0,CT
2010.0,CKT TMIT - Champion System,Armenia,88.0,118.0,ckttmitchampionsystem,1134.0,1134.0,CT
2021.0,Go Sport - Roubaix Lille Métropole,France,330.0,50.0,gosportroubaixlillemétropole,1346.0,1346.0,CT
2022.0,Go Sport - Roubaix Lille Métropole,France,263.0,51.0,gosportroubaixlillemétropole,1346.0,1346.0,CT
2023.0,Go Sport - Roubaix Lille Métropole,France,248.0,64.0,gosportroubaixlillemétropole,1346.0,1346.0,CT
1994.0,Jaisa - Banco Popular - Philips - Lacsa - Vitus,Costa Rica,60.0,55.0,jaisabancopopularphilipslacsavitus,,11448.0,
2017.0,Tarteletto - Isorex,Belgium,105.0,125.0,tartelettoisorex,1644.0,1644.0,CT
2018.0,Tarteletto - Isorex,Belgium,155.0,100.0,tartelettoisorex,1644.0,1644.0,CT
2019.0,Tarteletto - Isorex,Belgium,204.0,74.0,tartelettoisorex,1644.0,1644.0,CT
2020.0,Tarteletto - Isorex,Belgium,91.0,64.0,tartelettoisorex,1644.0,1644.0,CT
2021.0,Tarteletto - Isorex,Belgium,197.0,65.0,tartelettoisorex,1644.0,1644.0,CT
2022.0,Tarteletto - Isorex,Belgium,233.0,57.0,tartelettoisorex,1644.0,1644.0,CT
2023.0,Tarteletto - Isorex,Belgium,268.0,59.0,tartelettoisorex,1644.0,1644.0,CT
2024.0,Tarteletto - Isorex,Belgium,164.0,63.0,tartelettoisorex,1644.0,1644.0,CT
2015.0,Team Coloquick,Denmark,417.0,49.0,teamcoloquick,1383.0,1383.0,CT
2018.0,Team ColoQuick,Denmark,359.0,58.0,teamcoloquick,1383.0,1383.0,CT
2019.0,Team ColoQuick,Denmark,601.0,41.0,teamcoloquick,1383.0,1383.0,CT
2020.0,Team ColoQuick,Denmark,135.0,55.0,teamcoloquick,1383.0,1383.0,CT
2021.0,Team ColoQuick,Denmark,217.0,59.0,teamcoloquick,1383.0,1383.0,CT
2022.0,Team ColoQuick,Denmark,233.0,56.0,teamcoloquick,1383.0,1383.0,CT
2023.0,Team ColoQuick,Denmark,362.0,49.0,teamcoloquick,1383.0,1383.0,CT
2024.0,Team ColoQuick,Denmark,107.0,82.0,teamcoloquick,1383.0,1383.0,CT
2019.0,Sangemini - Trevigiani - MG. Kvis,Italy,121.0,102.0,sangeminitrevigianimg.kvis,2735.0,2735.0,CT
2020.0,Sangemini - Trevigiani - MG. Kvis,Italy,16.0,137.0,sangeminitrevigianimg.kvis,2735.0,2735.0,CT
2020.0,Mg.K Vis VPM,Italy,16.0,137.0,mg.kvisvpm,2735.0,2735.0,CT
2021.0,Mg.K Vis VPM,Italy,39.0,129.0,mg.kvisvpm,2735.0,2735.0,CT
2021.0,Mg.K Vis-Color for Peace-VPM,Italy,39.0,129.0,mg.kviscolorforpeacevpm,2735.0,2735.0,CT
2022.0,Mg.K Vis-Color for Peace-VPM,Italy,67.0,121.0,mg.kviscolorforpeacevpm,2735.0,2735.0,CT
1896.0,V.C. Bavaria München,Germany,0.0,11.0,v.c.bavariamünchen,,11449.0,
1904.0,Valante,France,445.0,6.0,valante,,11450.0,
1904.0,Pirovano,Italy,0.0,44.0,pirovano,,11451.0,
1906.0,Il Pedale Mantovano,Italy,0.0,55.0,ilpedalemantovano,,11452.0,
1909.0,Valor,France,424.0,20.0,valor,,11453.0,
1909.0,Chevalier,France,128.0,40.0,chevalier,,11454.0,
1909.0,Gervaise,France,0.0,74.0,gervaise,,11455.0,
1910.0,Ringeval Cycles,France,643.0,15.0,ringevalcycles,,11456.0,
1910.0,V.C. Levallois-Perret,France,50.0,35.0,v.c.levalloisperret,,11457.0,
1910.0,Valor,Switzerland,0.0,71.0,valor,,11453.0,
1911.0,Celer - La Neva,France,255.0,20.0,celerlaneva,,11458.0,
1911.0,Vallet NSV,France,66.0,34.0,valletnsv,,11459.0,
1911.0,Lamy Cycles - Vallet,France,0.0,49.0,lamycyclesvallet,,11460.0,
1912.0,Tevaux - Persan,Switzerland,6.0,53.0,tevauxpersan,,11461.0,
1915.0,Garavaglia - Dunlop,Italy,208.0,5.0,garavagliadunlop,,11462.0,
1919.0,Garavaglia,Italy,0.0,22.0,garavaglia,,11463.0,
1920.0,Devaux,France,1175.0,9.0,devaux,,11464.0,
1921.0,Devaux - Judex,France,0.0,22.0,devauxjudex,,11465.0,
1922.0,Devaux,Italy,609.0,18.0,devaux,,11464.0,
1922.0,O. Vallet,France,0.0,35.0,o.vallet,,11466.0,
1922.0,Van Hauwaert,Belgium,0.0,38.0,vanhauwaert,,11467.0,
1923.0,Ravat - Wonder - Cycles Russell,France,1181.0,17.0,ravatwondercyclesrussell,,11468.0,
1923.0,Van Hauwaert - Pouchois,Belgium,292.0,29.0,vanhauwaertpouchois,,11469.0,
1923.0,Manola - O. Vallet,France,74.0,44.0,manolao.vallet,,11470.0,
1924.0,Valois,France,38.0,47.0,valois,,11471.0,
1924.0,U.C. Navarra,Spain,0.0,79.0,u.c.navarra,,11472.0,
1925.0,U.C. Navarra,Spain,0.0,63.0,u.c.navarra,,11472.0,
1925.0,Sportiva Ortuella,Spain,0.0,73.0,sportivaortuella,,11473.0,
1926.0,Ravat - Wonder - Dunlop,France,2547.0,9.0,ravatwonderdunlop,,11474.0,
1926.0,C.D. Miravalles,Spain,14.0,52.0,c.d.miravalles,,11475.0,
1927.0,Van Hauwaert,Belgium,6.0,54.0,vanhauwaert,,11467.0,
1927.0,Mirvalles,Spain,2.0,55.0,mirvalles,,11476.0,
1928.0,Ravat - Wonder - Dunlop,France,643.0,20.0,ravatwonderdunlop,,11474.0,
1928.0,Van Hauwaert,Belgium,336.0,28.0,vanhauwaert,,11467.0,
1928.0,Societa Sportiva Ave Roma,Italy,12.0,78.0,societasportivaaveroma,,11477.0,
1929.0,Van Hauwaert,Belgium,0.0,57.0,vanhauwaert,,11467.0,
1930.0,S.C. Binda Varese,Italy,797.0,25.0,s.c.bindavarese,,11478.0,
1930.0,Vandel - Wolber,France,451.0,32.0,vandelwolber,,11479.0,
1930.0,C.D. Valencia,Spain,62.0,43.0,c.d.valencia,,11480.0,
1930.0,Van Hauwaert,Belgium,14.0,45.0,vanhauwaert,,11467.0,
1931.0,Vandel,France,217.0,40.0,vandel,,11481.0,
1932.0,S.C. Binda Varese,Italy,1363.0,20.0,s.c.bindavarese,,11478.0,
1932.0,V.C. Levallois-Perret,France,195.0,46.0,v.c.levalloisperret,,11457.0,
1932.0,La Nordiste - Vandel,Belgium,176.0,49.0,lanordistevandel,,11482.0,
1932.0,Van Hauwaert,Belgium,70.0,59.0,vanhauwaert,,11467.0,
1932.0,Van Bruaene Sport,Belgium,41.0,65.0,vanbruaenesport,,11483.0,
1933.0,Van Hauwaert,Belgium,498.0,26.0,vanhauwaert,,11467.0,
1933.0,Van Bruaene Sport,Belgium,29.0,53.0,vanbruaenesport,,11483.0,
1934.0,Van Hauwaert,Belgium,290.0,45.0,vanhauwaert,,11467.0,
1934.0,Van Bruaene Sport,Belgium,115.0,57.0,vanbruaenesport,,11483.0,
1935.0,Polisportiva Giordana,Italy,222.0,46.0,polisportivagiordana,,11484.0,
1935.0,Van Hauwaert,Belgium,120.0,60.0,vanhauwaert,,11467.0,
1935.0,U.C. Navarra,Spain,0.0,90.0,u.c.navarra,,11472.0,
1936.0,Van Hauwaert,Belgium,2006.0,22.0,vanhauwaert,,11467.0,
1936.0,U.C. Navarra,Spain,14.0,82.0,u.c.navarra,,11472.0,
1937.0,Van Hauwaert,Belgium,878.0,38.0,vanhauwaert,,11467.0,
1937.0,Polisportiva Giordana - Genova,Italy,341.0,45.0,polisportivagiordanagenova,,11485.0,
1937.0,Ferrovario Genova,Italy,166.0,52.0,ferrovariogenova,,11486.0,
1938.0,La Voce di Mantova,Italy,210.0,57.0,lavocedimantova,,11487.0,
1938.0,Van Hauwaert,Belgium,56.0,73.0,vanhauwaert,,11467.0,
1938.0,Dopolavoro Ansaldo Genova,Italy,0.0,84.0,dopolavoroansaldogenova,,11488.0,
1939.0,La Voce di Mantova,Italy,1417.0,24.0,lavocedimantova,,11487.0,
1939.0,Vandel - Hutchinson,Belgium,417.0,48.0,vandelhutchinson,,11489.0,
1939.0,Genova,Italy,220.0,58.0,genova,,11490.0,
1939.0,Van Hauwaert,Belgium,31.0,84.0,vanhauwaert,,11467.0,
1939.0,Polisportiva Cesano Boscone,Italy,0.0,100.0,polisportivacesanoboscone,,11491.0,
1940.0,La Voce di Mantova,Italy,6.0,53.0,lavocedimantova,,11487.0,
1940.0,S.S. Genova,Italy,0.0,71.0,s.s.genova,,11492.0,
